38.11405154982575,38.18599727829925,-85.88192559772213,-85.79043768352787,2012-08-25 17:00:00,2012-08-25 21:00:00,bathtub,mizssy
31.06082889357575,31.13277462204925,-97.74342586733172,-97.65940616391828,2012-08-26 09:00:00,2012-08-26 13:00:00,JETSGO,samgyupsal
41.02542850295075,41.09737423142425,-80.08310937569094,-79.98769140555906,2012-08-26 09:00:00,2012-08-26 13:00:00,early,birthday,Danny
34.73026248732575,34.80220821579925,-77.55233494533525,-77.46475489841475,2012-08-27 04:00:00,2012-08-27 08:00:00,cantwaitfortheweekend,eatenlmfao
42.22293826857575,42.29488399704925,-83.20412209956129,-83.10691305668871,2012-08-25 19:00:00,2012-08-25 23:00:00,lazyatitsfinest
34.01615115920075,34.08809688767425,-118.42110332187826,-118.33426777187174,2012-08-26 03:00:00,2012-08-26 07:00:00,LAWLZrence
39.26761600295075,39.33956173142425,-76.67612722159247,-76.58315012215753,2012-08-26 01:00:00,2012-08-26 05:00:00,Hella
34.56546756545075,34.63741329392425,-92.53759943542408,-92.45019353332592,2012-08-25 17:00:00,2012-08-25 21:00:00,exercise,brain
26.14994022170075,26.22188595017425,-80.29521408435238,-80.21503982189762,2012-08-26 21:00:00,2012-08-27 01:00:00,backbin,Irvineomfg
36.12552615920075,36.19747188767425,-115.19226140775203,-115.10314874849797,2012-08-27 02:00:00,2012-08-27 06:00:00,whatta,postedaye
37.75150272170075,37.82344845017425,-122.44420026222637,-122.35316301902363,2012-08-27 04:00:00,2012-08-27 08:00:00,Ragland
33.77445194045075,33.84639766892425,-117.95955449442503,-117.87296503682497,2012-08-26 03:00:00,2012-08-26 07:00:00,Adventure,Maw
33.92826053420075,34.00020626267425,-117.43228887638831,-117.34554315486169,2012-08-26 02:00:00,2012-08-26 06:00:00,Nahe,tomoooooo,Skyhawk
38.48758670607575,38.55953243454925,-106.38265032353976,-106.29068952021024,2012-08-26 15:00:00,2012-08-26 19:00:00,Salary,Negotiator,Asia
34.04911014357575,34.12105587204925,-117.89377646507539,-117.80690712867461,2012-08-27 01:00:00,2012-08-27 05:00:00,Bristle,Crushhh
40.79471561232575,40.86666134079925,-78.01751329751309,-77.92242810873691,2012-08-26 21:00:00,2012-08-27 01:00:00,yourgirl,pic
45.11234256545075,45.18428829392425,-93.29197231344362,-93.18996128030638,2012-08-26 11:00:00,2012-08-26 15:00:00,Vanilla
40.67386600295075,40.74581173142425,-112.05307144044995,-111.95815902830005,2012-08-26 11:00:00,2012-08-26 15:00:00,Higher,J
38.87210819045075,38.94405391892425,-76.91756632120283,-76.82510946004717,2012-08-25 23:00:00,2012-08-26 03:00:00,escuella
33.76346561232575,33.83541134079925,-84.53913878001954,-84.45256043873046,2012-08-26 20:00:00,2012-08-27 00:00:00,rockked,Baaaaii
33.09329959670075,33.16524532517425,-92.00950850616326,-91.92359696258674,2012-08-26 13:00:00,2012-08-26 17:00:00,roaddogforlife,APGeo,everyonei
40.71781131545075,40.78975704392425,-73.42517310609377,-73.33019798765623,2012-08-26 11:00:00,2012-08-26 15:00:00,leak,shit
39.02591678420075,39.09786251267425,-84.30047936978318,-84.20782141146682,2012-08-27 03:00:00,2012-08-27 07:00:00,Ale,Scott
27.25955936232575,27.33150509079925,-82.55879076201806,-82.47783033173194,2012-08-25 17:00:00,2012-08-25 21:00:00,sureispleb
37.32303592482575,37.39498165329925,-81.13534537563868,-81.04483040561132,2012-08-26 06:00:00,2012-08-26 10:00:00,GOP,gonna,womensrightsmatter
42.44266483107575,42.51461055954925,-71.07538616440786,-70.97783649184214,2012-08-27 05:00:00,2012-08-27 09:00:00,notstallingbutsuckatshifting,albadune,embarrassimg
40.48709842482575,40.55904415329925,-111.92110302261257,-111.82645557113743,2012-08-26 12:00:00,2012-08-26 16:00:00,Matty
39.87186404982575,39.94380977829925,-80.78542139396565,-80.69162938728435,2012-08-27 02:00:00,2012-08-27 06:00:00,boy,store
42.11307498732575,42.18502071579925,-87.86224077936711,-87.76520062688289,2012-08-25 19:00:00,2012-08-25 23:00:00,open
