40.70682498732575,40.77877071579925,-74.0403996363057,-73.9454402074443,2012-10-01 23:00:00,2012-10-02 03:00:00,yyyooooouuuuu,FOXDeporte
32.70877811232575,32.78072384079925,-97.12895105371864,-97.04341222753136,2012-09-02 04:00:00,2012-09-02 08:00:00,Bama,fan,stadium
40.77274295607575,40.84468868454925,-77.90763427017791,-77.81258057357209,2012-09-01 20:00:00,2012-09-02 00:00:00,secret
40.71781131545075,40.78975704392425,-74.04040748109377,-73.94543236265623,2012-10-12 00:00:00,2012-10-12 04:00:00,Halloween,stan,Avenue
39.92679569045075,39.99874141892425,-75.22637701814112,-75.13250970060888,2012-09-02 00:00:00,2012-09-02 04:00:00,PA,madeinamerica,time
40.68485233107575,40.75679805954925,-74.04038395973652,-73.94545588401348,2012-09-15 07:00:00,2012-09-15 11:00:00,EUROPE,Nyiah
40.71781131545075,40.78975704392425,-74.04040748109377,-73.94543236265623,2012-10-12 22:00:00,2012-10-13 02:00:00,Savethenut,logra,emeraldsea
39.61917850295075,39.69112423142425,-79.99423388105552,-79.90078565019448,2012-04-16 07:00:00,2012-04-16 11:00:00,OG,genuine
33.75247928420075,33.82442501267425,-84.42926994363219,-84.34270271261781,2012-09-04 00:00:00,2012-09-04 04:00:00,biulder,fluittnation
40.22342654982575,40.29537227829925,-74.12794934553102,-74.03367174821898,2012-09-09 22:00:00,2012-09-10 02:00:00,sendmesomesmile,twinoooo,Underinsured
47.57328006545075,47.64522579392425,-122.38612137802177,-122.27940596572823,2012-09-01 03:00:00,2012-09-01 07:00:00,Taiji,fan,Olde
35.19168826857575,35.26363399704925,-80.89242630091061,-80.80435104283939,2012-09-02 12:00:00,2012-09-02 16:00:00,Center,ended,Arena
35.19168826857575,35.26363399704925,-80.89242630091061,-80.80435104283939,2012-09-02 12:00:00,2012-09-02 16:00:00,Warner,googooogooo
35.19168826857575,35.26363399704925,-80.89242630091061,-80.80435104283939,2012-09-02 12:00:00,2012-09-02 16:00:00,ended,hot
40.71781131545075,40.78975704392425,-74.04040748109377,-73.94543236265623,2012-10-13 03:00:00,2012-10-13 07:00:00,facingbeen,brownhairdontcare,Manneee
33.64261600295075,33.71456173142425,-84.29737862041124,-84.21092216083876,2012-09-20 00:00:00,2012-09-20 04:00:00,severing
35.19168826857575,35.26363399704925,-80.89242630091061,-80.80435104283939,2012-09-02 12:00:00,2012-09-02 16:00:00,ended
47.57328006545075,47.64522579392425,-122.38612137802177,-122.27940596572823,2012-09-01 01:00:00,2012-09-01 05:00:00,edee
40.70682498732575,40.77877071579925,-74.0403996363057,-73.9454402074443,2012-09-12 03:00:00,2012-09-12 07:00:00,Main,Bar
37.50980350295075,37.58174923142425,-77.50997024199144,-77.41922897675856,2012-05-10 16:00:00,2012-05-10 20:00:00,Project,Veteran,Corporate
34.82913944045075,34.90108516892425,-82.45228987361959,-82.36460465763041,2012-09-04 03:00:00,2012-09-04 07:00:00,RIP,Coffey
42.42069217482575,42.49263790329925,-83.27019326568161,-83.17267782806839,2012-09-04 00:00:00,2012-09-04 04:00:00,IWuld,BIRNAM,notlookinggoodsofar
30.11600467482575,30.18795040329925,-81.81284197659146,-81.72963849215854,2012-09-02 11:00:00,2012-09-02 15:00:00,fuq
40.68485233107575,40.75679805954925,-74.04038395973652,-73.94545588401348,2012-09-08 08:00:00,2012-09-08 12:00:00,danceteamboyfriendproblem,verseswoohoo
40.65189334670075,40.72383907517425,-74.01838782110927,-73.92350671014073,2012-10-05 07:00:00,2012-10-05 11:00:00,H,diamond,CONCERT
41.34403201857575,41.41597774704925,-83.68685798589087,-83.59097404535913,2012-09-29 10:00:00,2012-09-29 14:00:00,gros,man,Cleveland
35.19168826857575,35.26363399704925,-80.89242630091061,-80.80435104283939,2012-09-07 08:00:00,2012-09-07 12:00:00,ADJB
40.02567264357575,40.09761837204925,-75.05066380952087,-74.95666040922913,2012-09-18 19:00:00,2012-09-18 23:00:00,godblessmotherearth,crushhard
35.19168826857575,35.26363399704925,-80.89242630091061,-80.80435104283939,2012-09-02 12:00:00,2012-09-02 16:00:00,FAUT
35.19168826857575,35.26363399704925,-80.89242630091061,-80.80435104283939,2012-09-02 12:00:00,2012-09-02 16:00:00,Time,Convention
34.02713748732575,34.09908321579925,-118.44308160613723,-118.35623480011277,2012-07-01 08:00:00,2012-07-01 12:00:00,doesntmakeyouweak,sillyyyyyy
40.71781131545075,40.78975704392425,-74.04040748109377,-73.94543236265623,2012-10-13 00:00:00,2012-10-13 04:00:00,Homewoek,agonext,oommfg
35.19168826857575,35.26363399704925,-80.89242630091061,-80.80435104283939,2012-09-07 06:00:00,2012-09-07 10:00:00,car,world
35.19168826857575,35.26363399704925,-80.89242630091061,-80.80435104283939,2012-09-02 12:00:00,2012-09-02 16:00:00,amazing,Center
40.69583865920075,40.76778438767425,-74.04039179585419,-73.94544804789581,2012-09-28 04:00:00,2012-09-28 08:00:00,Contently,thankyoucow,scarytunnel
35.19168826857575,35.26363399704925,-80.89242630091061,-80.80435104283939,2012-09-02 12:00:00,2012-09-02 16:00:00,Tonight,Uptown
35.19168826857575,35.26363399704925,-80.89242630091061,-80.80435104283939,2012-09-02 12:00:00,2012-09-02 16:00:00,amazing,hot
40.68485233107575,40.75679805954925,-74.04038395973652,-73.94545588401348,2012-09-15 07:00:00,2012-09-15 11:00:00,shopboyz,loolol
40.68485233107575,40.75679805954925,-74.04038395973652,-73.94545588401348,2012-09-15 07:00:00,2012-09-15 11:00:00,w,Fine,San
25.95218631545075,26.02413204392425,-80.163310461412,-80.083271569838,2012-09-14 08:00:00,2012-09-14 12:00:00,JOHNson,fivety,cavescene
45.67264529982575,45.74459102829925,-122.71386786760876,-122.61083916364124,2012-05-17 21:00:00,2012-05-18 01:00:00,ijustwantchicken,shittyshitka,grownwe
27.85282108107575,27.92476680954925,-81.87785806636772,-81.79645833988228,2012-10-01 18:00:00,2012-10-01 22:00:00,dontfindlove,ilookupcatstoo,afsomebody
40.71781131545075,40.78975704392425,-74.04040748109377,-73.94543236265623,2012-10-14 07:00:00,2012-10-14 11:00:00,Tech,Tweet,Job
35.19168826857575,35.26363399704925,-80.89242630091061,-80.80435104283939,2012-09-02 12:00:00,2012-09-02 16:00:00,WILLIAMANUEL,eliesta,whatdaheck
32.70877811232575,32.78072384079925,-97.12895105371864,-97.04341222753136,2012-09-02 04:00:00,2012-09-02 08:00:00,yellow
39.74002811232575,39.81197384079925,-105.04314394225815,-104.94953183899185,2012-10-13 01:00:00,2012-10-13 05:00:00,loooorrrdd,feelincrazy,BOFl
35.19168826857575,35.26363399704925,-80.89242630091061,-80.80435104283939,2012-09-02 12:00:00,2012-09-02 16:00:00,Sensational,Obamayeah,kbbli
33.95023319045075,34.02217891892425,-118.28923368041536,-118.20246553833464,2012-04-03 07:00:00,2012-04-03 11:00:00,Specialist,Metric,job
37.74051639357575,37.81246212204925,-122.44419349692605,-122.35316978432395,2012-09-12 01:00:00,2012-09-12 05:00:00,UPclose
37.75150272170075,37.82344845017425,-122.44420026222637,-122.35316301902363,2012-10-06 05:00:00,2012-10-06 09:00:00,narcicisstic,morningaint,dateach
32.70877811232575,32.78072384079925,-97.12895105371864,-97.04341222753136,2012-09-02 04:00:00,2012-09-02 08:00:00,jd
40.71781131545075,40.78975704392425,-74.04040748109377,-73.94543236265623,2012-09-20 19:00:00,2012-09-20 23:00:00,timemachinefail,bruver,desohaha
35.00492069045075,35.07686641892425,-80.69457149340755,-80.60669803784245,2012-09-02 15:00:00,2012-09-02 19:00:00,u,modern,yeah
35.19168826857575,35.26363399704925,-80.89242630091061,-80.80435104283939,2012-09-02 12:00:00,2012-09-02 16:00:00,toddlersandtiara,ahhhhhhsdbsusizn
40.71781131545075,40.78975704392425,-74.04040748109377,-73.94543236265623,2012-10-12 22:00:00,2012-10-13 02:00:00,blast
40.76175662795075,40.83370235642425,-77.90762640366613,-77.81258844008387,2012-09-12 20:00:00,2012-09-13 00:00:00,gorrible,hoolahooping
40.70682498732575,40.77877071579925,-74.0403996363057,-73.9454402074443,2012-09-29 05:00:00,2012-09-29 09:00:00,INSSS,Gaspin,muuuuaaahh
41.10233279982575,41.17427852829925,-87.90543089581001,-87.80990113543999,2012-09-23 08:00:00,2012-09-23 12:00:00,mesozoic,blastthemusic
37.55374881545075,37.62569454392425,-121.01585639241559,-120.92506157633441,2012-10-09 11:00:00,2012-10-09 15:00:00,otha,word,yall
35.19168826857575,35.26363399704925,-80.89242630091061,-80.80435104283939,2012-09-02 12:00:00,2012-09-02 16:00:00,Arena
32.47806522170075,32.55001095017425,-86.42815733822104,-86.34283875552896,2012-10-13 03:00:00,2012-10-13 07:00:00,hear,moment,tone
40.71781131545075,40.78975704392425,-74.04040748109377,-73.94543236265623,2012-10-02 03:00:00,2012-10-02 07:00:00,Dilemna,maafuhhh
40.70682498732575,40.77877071579925,-74.0403996363057,-73.9454402074443,2012-09-14 06:00:00,2012-09-14 10:00:00,Grace,Landmark,posted
40.67386600295075,40.74581173142425,-74.06234878419995,-73.96743637205005,2012-09-16 07:00:00,2012-09-16 11:00:00,broadway
